a/g/m:	-0.02	0.01	1.02	0.02	-0.01	-0.04	-297	61	185
a/g/m:	-0.02	0.01	1.00	0.01	-0.01	-0.03	-294	58	180
a/g/m:	-0.02	0.00	1.01	0.02	-0.01	-0.03	-295	63	173
a/g/m:	-0.01	0.01	0.99	0.02	-0.02	-0.03	-296	60	182
a/g/m:	-0.02	0.01	1.01	0.02	-0.01	-0.04	-296	62	176
a/g/m:	-0.02	0.00	1.01	0.02	-0.01	-0.04	-298	58	174
a/g/m:	-0.02	0.00	1.01	0.01	-0.01	-0.04	-293	59	175
a/g/m:	-0.01	0.00	1.00	0.02	-0.01	-0.03	-294	68	174
a/g/m:	-0.01	0.00	1.01	0.01	-0.01	-0.04	-297	57	175
a/g/m:	-0.02	0.01	1.01	0.01	-0.02	-0.03	-298	58	178
a/g/m:	-0.02	0.01	1.01	0.02	-0.01	-0.03	-299	59	179
a/g/m:	-0.01	0.00	1.01	0.02	-0.01	-0.03	-295	63	177
a/g/m:	-0.02	0.00	1.01	0.02	-0.01	-0.04	-294	62	178
a/g/m:	-0.02	0.01	1.01	0.02	-0.02	-0.03	-299	61	179
a/g/m:	-0.02	0.01	1.01	0.01	-0.02	-0.03	-295	61	179
a/g/m:	-0.02	0.00	1.01	0.02	-0.02	-0.03	-294	62	178
a/g/m:	-0.01	0.00	1.01	0.02	-0.02	-0.03	-299	61	177
a/g/m:	-0.02	0.01	1.01	0.02	-0.01	-0.04	-295	61	177
a/g/m:	-0.01	0.01	1.01	0.02	-0.01	-0.03	-299	63	177
a/g/m:	-0.01	0.01	1.01	0.01	-0.01	-0.03	-288	56	176
a/g/m:	-0.01	-0.00	1.00	0.02	-0.01	-0.04	-294	60	178
a/g/m:	-0.02	0.00	1.01	0.02	-0.01	-0.03	-296	60	176
a/g/m:	-0.02	0.01	1.01	0.02	-0.01	-0.03	-298	62	176
a/g/m:	-0.02	0.01	1.00	0.02	-0.02	-0.04	-298	60	178
a/g/m:	-0.02	0.01	1.01	0.02	-0.01	-0.03	-293	63	179
a/g/m:	-0.02	0.01	1.01	0.01	-0.02	-0.03	-300	62	184
a/g/m:	-0.01	0.00	1.00	0.01	-0.01	-0.04	-296	64	178
a/g/m:	-0.02	0.01	1.01	0.02	-0.01	-0.03	-296	60	174
a/g/m:	-0.02	0.01	1.01	0.02	-0.01	-0.03	-293	61	175
a/g/m:	-0.02	0.01	1.00	0.01	-0.01	-0.03	-298	58	176
a/g/m:	-0.02	0.01	1.00	0.01	-0.01	-0.03	-292	62	178
a/g/m:	-0.01	-0.00	1.01	0.02	-0.01	-0.03	-296	60	176
a/g/m:	-0.02	0.00	1.01	0.02	-0.01	-0.04	-294	58	176
a/g/m:	-0.02	0.01	1.01	0.02	-0.02	-0.03	-302	62	176
a/g/m:	-0.02	0.01	1.01	0.02	-0.01	-0.03	-295	59	173
a/g/m:	-0.01	0.00	1.00	0.01	-0.01	-0.03	-296	64	178
a/g/m:	-0.01	0.00	1.01	0.02	-0.01	-0.04	-300	62	180
a/g/m:	-0.02	0.00	1.00	0.02	-0.01	-0.03	-300	58	176
a/g/m:	-0.01	0.01	1.01	0.02	-0.01	-0.03	-294	62	176
a/g/m:	-0.01	0.01	1.01	0.01	-0.01	-0.03	-295	63	177
a/g/m:	-0.02	0.01	1.01	0.02	-0.01	-0.03	-291	63	179
a/g/m:	-0.02	0.01	1.01	0.02	-0.02	-0.04	-298	60	178
a/g/m:	-0.02	0.00	1.00	0.02	-0.01	-0.03	-295	61	173
a/g/m:	-0.01	0.00	1.00	0.02	-0.01	-0.03	-294	64	172
a/g/m:	-0.02	0.00	1.01	0.02	-0.01	-0.04	-297	55	177
a/g/m:	-0.02	0.01	1.00	0.02	-0.01	-0.03	-294	60	178
a/g/m:	-0.02	0.01	1.00	0.02	-0.01	-0.04	-293	61	177
a/g/m:	-0.02	0.00	1.01	0.02	-0.01	-0.03	-294	62	180
a/g/m:	-0.02	0.01	1.00	0.01	-0.01	-0.04	-299	63	175
a/g/m:	-0.02	0.01	1.00	0.02	-0.02	-0.04	-300	60	178
a/g/m:	-0.02	0.00	1.01	0.02	-0.01	-0.03	-296	60	176
a/g/m:	-0.02	0.01	1.00	0.01	-0.02	-0.03	-297	57	179
a/g/m:	-0.02	0.01	1.00	0.02	-0.01	-0.03	-298	60	178
a/g/m:	-0.01	0.01	1.01	0.01	-0.01	-0.03	-302	62	174
a/g/m:	-0.02	0.00	1.01	0.02	-0.01	-0.03	-297	55	175
a/g/m:	-0.02	0.01	1.01	0.02	-0.01	-0.03	-293	57	183
a/g/m:	-0.02	0.01	1.00	0.02	-0.02	-0.03	-297	65	173
a/g/m:	-0.02	-0.00	1.01	0.02	-0.01	-0.03	-291	57	179
a/g/m:	-0.01	0.01	1.01	0.01	-0.01	-0.03	-300	64	178
a/g/m:	-0.02	0.01	1.00	0.02	-0.01	-0.04	-294	60	180
a/g/m:	-0.02	0.01	1.00	0.01	-0.01	-0.04	-297	59	177
a/g/m:	-0.02	0.01	1.01	0.01	-0.01	-0.03	-292	64	176
a/g/m:	-0.02	-0.00	1.01	0.01	-0.01	-0.03	-294	66	180
a/g/m:	-0.02	0.01	1.01	0.02	-0.01	-0.04	-300	60	176
a/g/m:	-0.02	0.01	1.00	0.01	-0.02	-0.04	-291	55	177
a/g/m:	-0.01	0.01	1.00	0.02	-0.01	-0.03	-295	61	173
a/g/m:	-0.02	0.01	1.01	0.02	-0.01	-0.03	-299	63	179
a/g/m:	-0.02	0.01	1.01	0.02	-0.01	-0.03	-291	63	181
a/g/m:	-0.02	0.01	1.01	0.01	-0.01	-0.03	-297	61	181
a/g/m:	-0.01	0.00	1.01	0.02	-0.02	-0.03	-294	62	176
a/g/m:	-0.01	-0.00	1.01	0.02	-0.01	-0.03	-292	62	182
a/g/m:	-0.02	0.02	1.00	0.02	-0.01	-0.04	-295	65	179
a/g/m:	-0.01	0.02	1.01	0.02	-0.01	-0.03	-297	59	173
a/g/m:	-0.01	0.01	1.01	0.02	-0.01	-0.03	-297	59	177
a/g/m:	-0.02	-0.01	1.01	0.01	-0.01	-0.03	-292	60	180
a/g/m:	-0.02	0.00	1.01	0.01	-0.02	-0.03	-294	60	180
a/g/m:	-0.02	0.01	1.01	0.02	-0.02	-0.03	-295	57	177
a/g/m:	-0.02	0.01	1.01	0.01	-0.01	-0.03	-293	65	177
a/g/m:	-0.01	0.01	1.01	0.02	-0.01	-0.03	-297	59	177
a/g/m:	-0.02	0.01	1.00	0.02	-0.01	-0.03	-299	63	179
a/g/m:	-0.02	0.00	1.01	0.02	-0.01	-0.03	-298	60	174
a/g/m:	-0.02	0.00	1.00	0.02	-0.02	-0.03	-295	61	175
a/g/m:	-0.02	0.01	1.01	0.02	-0.01	-0.03	-294	60	176
a/g/m:	-0.02	0.01	1.00	0.02	-0.01	-0.03	-297	57	181
a/g/m:	-0.01	0.01	1.00	0.02	-0.01	-0.03	-297	63	177
a/g/m:	-0.02	0.01	1.01	0.02	-0.01	-0.03	-295	61	177
a/g/m:	-0.02	0.00	1.01	0.02	-0.01	-0.03	-294	60	176
a/g/m:	-0.02	0.00	1.01	0.02	-0.01	-0.03	-294	60	182
a/g/m:	-0.01	0.01	1.01	0.01	-0.01	-0.04	-296	56	182
a/g/m:	-0.01	0.01	1.01	0.01	-0.01	-0.03	-296	64	182
a/g/m:	-0.01	0.01	1.00	0.02	-0.01	-0.03	-296	58	176
a/g/m:	-0.02	0.00	1.01	0.01	-0.01	-0.03	-296	64	182
